client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083581.mp3	La momentul acela nu era dictator.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083582.mp3	Voi răspunde deodată la toate întrebările mai târziu.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083583.mp3	Este, în primul rând, o criză a încrederii.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083584.mp3	Este evident că a fost o negociere dificilă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083585.mp3	Este esențial să reînnoim acest dialog.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083591.mp3	Nu este însă la fel de clar cu cât ar crește consumul.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083592.mp3	Ele trebuie să îşi respecte promisiunea.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083593.mp3	Aceasta este linia generală, dacă pot spune aşa.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083594.mp3	Moartea este un fenomen simplu în natură. Doar oamenii îl fac înspăimântător.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083595.mp3	Metaforic vorbind, mai are o ultimă șansă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083596.mp3	Este o nouă directivă recent adoptată.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083597.mp3	Mă descurc, n-am probleme, spune Valentin ușor îmbujorat.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083598.mp3	Acesta este, desigur, un aspect esenţial.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083599.mp3	V-am ascultat părerile cu foarte mare atenţie.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083600.mp3	Sunt sigur că aici puteți urmări firul logic.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083602.mp3	Așa înțelegem noi aspirațiile cetățenilor noștri.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083604.mp3	Se poate şi trebuie făcut mai mult.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083607.mp3	Aceștia au plecat în alte zone ale planetei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083608.mp3	Avem nevoie de fonduri de solidaritate?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083611.mp3	Eu sunt cuvântul şi numele meu nu e niciodată rostit.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083612.mp3	Nu este clar cine este vinovatul.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083613.mp3	Unde este acest program, dle comisar?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083614.mp3	Prin urmare, am așteptat până la sfârșit.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083615.mp3	Nu s-a schimbat nimic în ultima vreme.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083627.mp3	Un alt exemplu se referă la pasageri.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083629.mp3	Din acest motiv, voi vota în favoarea recomandării.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083633.mp3	Dacă există, vă rog să îmi spuneţi.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083634.mp3	Le cer tuturor să se opună.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083638.mp3	Arta este o minunată minciună care ne face să ne dăm seama de adevăr.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083639.mp3	Aşadar este nevoie să susţinem industria europeană.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083640.mp3	Ar trebui să analizăm serios acest aspect.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083641.mp3	Aceasta este o politică excelentă şi trebuie păstrată.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083642.mp3	În primul an, am și jucat un campionat întreg.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083648.mp3	Cred că a ridicat o problemă foarte pertinentă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083649.mp3	Această politică a fost rea pentru toată lumea.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083650.mp3	Prin urmare, susţin cu fermitate acest raport.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083651.mp3	De fapt, a stimulat competiţia şi inovaţia.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083652.mp3	Consider că este un pas înainte.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083658.mp3	Tricolorii vor întâlni, sâmbătă, reprezentativa Ungariei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083659.mp3	Guantánamo este un loc al ruşinii.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083660.mp3	Din două mii doisprezece.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083661.mp3	Considerăm că acest echilibru este puţin înşelător.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083662.mp3	Desigur, trebuie să avem și onestitate pe piețe.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083668.mp3	Șotronul, lapte gros, coarda și chiar fotbal.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083669.mp3	Statele membre şi guvernele şi popoarele.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083670.mp3	Iată la ce ne așteptăm din partea dvs.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083671.mp3	Acest lucru nu se întâmplă încă.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083672.mp3	Este vorba despre libertate și identitate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083676.mp3	Nici acest lucru nu a dus la nimic.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083677.mp3	Acest aspect este neglijat în mod constant.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083678.mp3	Acesta este lucrul despre care vorbim astăzi.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083679.mp3	Dar nu este vorba despre numere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083680.mp3	Acesta este punctul meu de vedere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083681.mp3	Suntem sinceri în ceea ce spunem?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083682.mp3	Ca tot ce este în exces, prea multă minte strică.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083683.mp3	Parlamentul se confruntă cu o sarcină majoră.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083684.mp3	De aceea, am votat în favoarea raportului.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083685.mp3	Cu toate acestea, trebuie să fim ambiţioşi.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083686.mp3	Până acum, rezultatele au fost pozitive.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083687.mp3	Intrarea la concertul de diseară va costa cinsprezece lei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083688.mp3	Doamnelor şi domnilor, situaţia este foarte clară.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083689.mp3	Este dificil, dar este scopul său.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083690.mp3	A fi tânar cuprinde o datorie şi nu o scuză.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083691.mp3	Se pare că era o navă malteză.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083692.mp3	Cred că acesta poate fi un acord reuşit.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083693.mp3	Nu putem tolera o situaţie similară aici.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083694.mp3	Cu toţii suntem de acord asupra acestui lucru.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083695.mp3	Durează puțin, dar nu văd niciun obstacol grav.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083696.mp3	Este la latitudinea acestora să o utilizeze.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083698.mp3	Bineînțeles că nu o putem prevedea.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083699.mp3	Dar el nu m-a ascultat.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083700.mp3	Trebuie să ne gândim bine la acest aspect.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083701.mp3	De ce să-i enervăm şi mai mult?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083702.mp3	Logica acestui lucru este adesea îndoielnică.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083703.mp3	Suntem de părere că acest lucru este inacceptabil.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083704.mp3	Vă mulţumesc că aţi vorbit în limba italiană.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083705.mp3	Puțini ar pune sub semnul întrebării aceste afirmații.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083706.mp3	Procentul de persoane pensionate este în creștere.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083707.mp3	Trebuie să discutăm urgent aceste previziuni.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083708.mp3	Din nefericire, acest lucru nu s-a întâmplat.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083709.mp3	Permiteţi-mi să menţionez câteva aspecte de bază.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083710.mp3	Care sunt aceşti termeni şi condiţii?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083711.mp3	Este expresia cinică a aroganţei puterii!	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083712.mp3	Ce avem de gând să facem cu ei?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083713.mp3	Cred că putem trece la exprimarea votului.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083714.mp3	Nu, acest lucru se limitează la consultare.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083715.mp3	Comisarul Špidla a vorbit despre acest aspect.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083716.mp3	Acest lucru nu se va modifica în viitor.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083717.mp3	Acești oameni sunt în căutarea unui adăpost temporar.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083718.mp3	Al-Qaida a revendicat cu mândrie acest atentat.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083719.mp3	Zoli, şi ţie ţi se întâmplă acelaşi lucru?	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083720.mp3	Am învățat de la ei tehnologia, dar nu ne-au spus chiar tot.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083721.mp3	Acesta este doar un prim pas.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083722.mp3	Pur şi simplu îmi clarific poziţia, dle preşedinte.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083723.mp3	Măsurile pe termen scurt necesită acţiuni imediate.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083724.mp3	Bineînţeles, obiectivele trebuie să fie realizabile.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083725.mp3	Oamenii trăiesc mult sub limita sărăciei.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083726.mp3	Calitatea trebuie să prevaleze înaintea calendarului.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083727.mp3	Trebuie să avem în vedere două aspecte suplimentare.	0	0	twenties	male	Bucharest	ro	
1944b19c27194adb2c0589d79dd19db5b1856973afe830f317ad99e5ea42363ad10b0739178f82f2f26fd92ae10ca89e05b4c006267fd44735680191ccf34ff2	common_voice_ro_35083728.mp3	Repatrierea lor trebuie să fie prioritatea noastră.	0	0	twenties	male	Bucharest	ro	
